timestamp,point_id,temperature,pressure,flow_rate,level,gas_type,gas_concentration,risk_level,risk_level_name,message
2025-03-01 09:02:10,SEP017,75.87689940627914,0.6389746631669908,35.04328074620909,41.40955435087946,NH₃,7.6819470625841,safe,安全,安全: 区域SEP，传感器SEP017。
2025-03-01 09:02:10,SEP018,73.05196891614662,1.5358461307865197,34.41491282059526,38.55335057068992,H₂S,3.628460816305709,safe,安全,安全: 区域SEP，传感器SEP018。
2025-03-01 09:02:10,SEP019,93.34645011740756,1.307071806844199,61.56478188995828,44.49209511162531,H₂S,1.641734037395285,warning,警告,传感器SEP019：H₂S浓度1.641734037395285ppm，处于临界状态。
2025-03-01 09:02:10,SEP020,104.13531222131942,0.7216473255836194,60.16494193252544,35.04343148429687,NH₃,5.197156388886524,safe,安全,安全: 区域SEP，传感器SEP020。
2025-03-01 09:02:10,UTL001,45.72596557749967,0.5715782754262017,116.33322701179684,55.78856724782288,NH₃,3.010824266294392,safe,安全,安全: 区域UTL，传感器UTL001。
2025-03-01 09:02:10,UTL002,72.21991536831698,0.6695266932207745,56.81626484069622,49.95014449860662,H₂S,3.936965693283332,safe,安全,安全: 区域UTL，传感器UTL002。
2025-03-01 09:02:10,UTL003,71.31955239739871,1.2075310652403697,100.70707859843804,39.26628863825448,H₂S,1.1766623070113995,safe,安全,安全: 区域UTL，传感器UTL003。
2025-03-01 09:02:10,UTL004,74.58422766405324,0.545942833900494,98.36643560753176,44.45912357358392,NH₃,9.156350815527109,safe,安全,安全: 区域UTL，传感器UTL004。
2025-03-01 09:02:10,UTL005,35.26253394719868,0.9633270425342912,115.0600728420466,39.48999036659528,CO,19.31908926665713,safe,安全,安全: 区域UTL，传感器UTL005。
2025-03-01 09:02:10,UTL006,63.62962248021638,1.1690764095024615,82.09561078321636,50.3496974771622,CO,23.15796940419962,safe,安全,安全: 区域UTL，传感器UTL006。
2025-03-01 09:02:10,UTL007,73.2833685405024,1.051371186386008,58.88050037931309,61.94081897776447,CO,23.62256095667716,safe,安全,安全: 区域UTL，传感器UTL007。
2025-03-01 09:02:10,UTL008,54.07743690531342,1.224115951444953,92.5710889200224,59.75917582693005,NH₃,5.04405256775078,safe,安全,安全: 区域UTL，传感器UTL008。
2025-03-01 09:02:10,UTL009,65.42396558009193,0.9762696721788824,123.6979644857231,51.19011438052512,H₂S,2.141084877056235,safe,安全,安全: 区域UTL，传感器UTL009。
2025-03-01 09:02:10,UTL010,54.53400264906695,0.9195076688638067,85.55095222110194,47.342164033770274,H₂S,3.948864166953671,safe,安全,安全: 区域UTL，传感器UTL010。
2025-03-01 09:02:10,UTL011,46.99283146139088,0.9453525696489792,98.31286387707355,57.78181256379357,CO,16.141620811280532,safe,安全,安全: 区域UTL，传感器UTL011。
2025-03-01 09:02:10,UTL012,44.63265914692373,1.011112713137089,111.09008936373014,39.656317440636485,CO,23.896601178278942,safe,安全,安全: 区域UTL，传感器UTL012。
2025-03-01 09:02:10,UTL013,60.191760588857534,0.7102074298713549,107.99944440126777,59.39865101587526,CO,16.245655392060968,safe,安全,安全: 区域UTL，传感器UTL013。
2025-03-01 09:02:10,UTL014,50.14301581124294,1.0242992669994906,106.95986423310042,53.467389007844574,NH₃,5.691246042638272,safe,安全,安全: 区域UTL，传感器UTL014。
2025-03-01 09:02:10,UTL015,65.46868631984773,1.083644752604416,103.89696709470292,58.974010227065584,CO,19.9130179814572,safe,安全,安全: 区域UTL，传感器UTL015。
2025-03-01 09:02:10,UTL016,39.48496436292076,1.0966051888703217,107.95449473228774,39.1731163704794,H₂S,1.182385978400406,safe,安全,安全: 区域UTL，传感器UTL016。
2025-03-01 09:02:10,UTL017,55.761121583521295,0.6413829886757192,105.23934407060018,51.0830065950416,NH₃,9.087422720293173,safe,安全,安全: 区域UTL，传感器UTL017。
2025-03-01 09:02:10,UTL018,38.5640986575424,0.7602439837638274,107.69662217168162,40.40268968749511,NH₃,11.381750460460182,safe,安全,安全: 区域UTL，传感器UTL018。
2025-03-01 09:02:10,UTL019,74.93157223558843,0.4596436836131105,98.67680285874523,40.94156215387966,NH₃,10.373053921254726,safe,安全,安全: 区域UTL，传感器UTL019。
2025-03-01 09:02:10,UTL020,54.48936761938461,0.8499066462931653,99.94158889956338,41.91932812922376,H₂S,1.3270413264454262,safe,安全,安全: 区域UTL，传感器UTL020。
2025-03-01 09:02:15,PRO001,25.785963499348007,0.3332559209145369,48.130652260592015,34.871566018643755,H₂S,1.3505407270087275,safe,安全,安全: 区域PRO，传感器PRO001。
2025-03-01 09:02:15,PRO002,25.990589126490995,0.3746531427690546,31.90305719387422,65.20477024315996,H₂S,2.082872503189711,danger,危险,传感器PRO002：液位65.20477024315996%，处于临界状态。H₂S浓度2.082872503189711ppm，处于临界状态。
2025-03-01 09:02:15,PRO003,27.039854272852725,0.1841309794341806,23.877683634560285,37.12627946029504,CO,13.941131464374406,safe,安全,安全: 区域PRO，传感器PRO003。
2025-03-01 09:02:15,PRO004,28.706796667238866,0.3043585694977795,36.4761829151805,61.02400501278865,NH₃,10.09435828416082,warning,警告,
2025-03-01 09:02:15,PRO005,22.8959533155504,0.1758263352296331,29.833459586021583,40.63518915354676,NH₃,3.87819024962908,safe,安全,安全: 区域PRO，传感器PRO005。
2025-03-01 09:02:15,PRO006,28.588135788289023,0.3828224529473134,36.033486568157045,53.55511020156705,NH₃,12.20653273324231,safe,安全,安全: 区域PRO，传感器PRO006。
2025-03-01 09:02:15,PRO007,21.63345853270976,0.3130962389669515,40.93576167455728,33.51205788655744,NH₃,9.284887041340804,safe,安全,安全: 区域PRO，传感器PRO007。
2025-03-01 09:02:15,PRO008,26.00667398725205,0.3385413987679597,29.13452821165116,62.20043875641403,CO,7.691530363367445,safe,安全,安全: 区域PRO，传感器PRO008。
2025-03-01 09:02:15,PRO009,20.365536258092007,0.2335724409591366,35.18478654568137,32.302513285113946,NH₃,4.734178597278492,safe,安全,安全: 区域PRO，传感器PRO009。
2025-03-01 09:02:15,PRO010,20.832589358932392,0.2492292400975803,39.03648584245328,59.28117257761798,H₂S,4.47552633926914,safe,安全,安全: 区域PRO，传感器PRO010。
2025-03-01 09:02:15,PRO011,20.671859897889263,0.1660906349390482,44.93848697898837,40.2852288713827,CO,5.326474494506602,safe,安全,安全: 区域PRO，传感器PRO011。
2025-03-01 09:02:15,PRO012,30.096846808974203,0.2602304276360764,16.438254325418896,53.5263909178132,NH₃,7.923654566331365,safe,安全,安全: 区域PRO，传感器PRO012。
2025-03-01 09:02:15,PRO013,19.13079944859968,0.2583639372219921,22.560803028874933,38.33621100196415,CO,16.28051859379813,safe,安全,安全: 区域PRO，传感器PRO013。
2025-03-01 09:02:15,PRO014,20.491229590061963,0.2748060458904549,42.12816338632983,49.73714677365496,H₂S,2.7514902262695773,safe,安全,安全: 区域PRO，传感器PRO014。
2025-03-01 09:02:15,PRO015,22.66166086120373,0.3602852840509994,18.829614147243834,63.26440234502981,H₂S,2.3266389279489523,safe,安全,安全: 区域PRO，传感器PRO015。
2025-03-01 09:02:15,REA001,112.9400689903336,1.060472349876891,39.39028461026478,43.909958266916334,NH₃,10.660419716621318,warning,警告,传感器REA001：压力1.060472349876891MPa，处于临界状态。流量39.39028461026478m³/h，处于临界状态。
2025-03-01 09:02:15,REA002,129.0993851994181,2.165699011252618,73.9994286245649,37.75226440403679,NH₃,12.42639617852416,warning,警告,
2025-03-01 09:02:15,REA003,112.5790316190719,1.329044556964943,48.19133799639312,40.878757304083805,CO,23.10631911487462,safe,安全,安全: 区域REA，传感器REA003。
2025-03-01 09:02:15,REA004,111.31235804821983,1.6815230887761747,65.36396967607004,42.01239250137069,CO,6.257473349766937,safe,安全,安全: 区域REA，传感器REA004。
2025-03-01 09:02:15,REA005,104.03709633350904,1.3061239942907774,51.39412996715914,48.04401547233326,NH₃,6.684571730503947,safe,安全,安全: 区域REA，传感器REA005。
2025-03-01 09:02:15,REA006,96.4670344130291,1.5591286266784214,70.012137657293,41.10005232422677,H₂S,1.3183265513248463,safe,安全,安全: 区域REA，传感器REA006。
2025-03-01 09:02:15,REA007,99.39286133562857,1.7476979092174745,72.71514980887736,39.62802828378688,H₂S,4.387414694618086,safe,安全,安全: 区域REA，传感器REA007。
2025-03-01 09:02:15,REA008,126.59776289668328,2.1397171490682187,47.65507547160121,53.18786797483034,NH₃,8.504493101283755,safe,安全,安全: 区域REA，传感器REA008。
2025-03-01 09:02:15,REA009,95.4078832315348,1.9816403326564784,58.38906338183353,38.37147492874204,H₂S,2.58,safe,安全,安全: 区域REA，传感器REA009。
2025-03-01 09:02:15,REA010,127.24089367320218,1.393,53.95057558003903,50.519291970273486,H₂S,3.9111977869078336,safe,安全,安全: 区域REA，传感器REA010。
2025-03-01 09:02:15,REA011,100.34089473182674,2.1087290122122533,62.56870493749707,37.71777131940003,CO,20.53098084739746,warning,警告,
2025-03-01 09:02:15,REA012,119.8381558241296,1.3866133684574673,40.012390373656615,53.65962576321727,NH₃,9.886762510091794,safe,安全,安全: 区域REA，传感器REA012。
2025-03-01 09:02:15,REA013,98.02178474808493,1.908875911542388,53.45743862980071,51.972099265098805,CO,24.334288129911567,warning,警告,
2025-03-01 09:02:15,REA014,126.19658983741236,1.980032150389674,62.91676580444188,54.01293273291817,CO,10.11115804570692,safe,安全,安全: 区域REA，传感器REA014。
2025-03-01 09:02:15,REA015,126.64430769674352,1.3427727025051637,68.11864509155463,43.19562357547928,H₂S,2.657478665309342,safe,安全,安全: 区域REA，传感器REA015。
2025-03-01 09:02:15,REA016,106.61724354213816,1.6683941368353603,73.71637069890579,44.98756002522034,CO,23.38,warning,警告,
2025-03-01 09:02:15,REA017,94.4594815776098,1.8414856244782296,76.48359444884414,48.601121575305385,H₂S,2.0823449938316045,warning,警告,传感器REA017：温度94.4594815776098度，处于临界状态。H₂S浓度2.0823449938316045ppm，处于临界状态。
2025-03-01 09:02:15,REA018,123.81904799114989,1.1323558904569118,63.12645641242303,47.715202427730944,H₂S,3.955538691230177,safe,安全,安全: 区域REA，传感器REA018。
2025-03-01 09:02:15,REA019,103.07872083074618,1.881446624153895,42.628127257943895,38.60834088155048,CO,21.664468728363538,warning,警告,
2025-03-01 09:02:15,REA020,118.50879158783766,1.8183691333438072,54.66835479800342,52.98020992522181,CO,7.410329251759792,warning,警告,传感器REA020：液位52.98020992522181%，处于临界状态。CO浓度7.410329251759792ppm，处于临界状态。
2025-03-01 09:02:15,REA021,130.6129462529823,2.430983879236684,76.30486437414726,45.015571601003984,CO,20.80441682022088,warning,警告,传感器REA021：压力2.430983879236684MPa，处于临界状态。
2025-03-01 09:02:15,REA022,106.30537069617382,1.462226675110848,65.80745888267589,52.36639647691702,H₂S,4.064593547340306,safe,安全,安全: 区域REA，传感器REA022。
2025-03-01 09:02:15,REA023,129.59084449172627,1.028885034522239,70.2960474713667,37.8213755963968,H₂S,3.0123585974645715,warning,警告,传感器REA023：压力1.028885034522239MPa，处于临界状态。
2025-03-01 09:02:15,REA024,126.70342540867016,1.2768761355181415,58.9121632135823,50.96991626843128,CO,14.63204132431239,warning,警告,
2025-03-01 09:02:15,REA025,129.29856946847332,1.3334133670348527,76.57049181599031,51.844519309187504,H₂S,2.034317524212987,warning,警告,传感器REA025：H₂S浓度2.034317524212987ppm，处于临界状态。
2025-03-01 09:02:15,RMS001,24.15697924021967,0.3686243123839793,22.275044745945635,56.384602430609405,H₂S,2.330935569731526,warning,警告,传感器RMS001：H₂S浓度2.330935569731526ppm，处于临界状态。
2025-03-01 09:02:15,RMS002,24.684796528582083,0.387514886695566,39.80269673917178,47.10287735249062,CO,12.287865232261725,safe,安全,安全: 区域RMS，传感器RMS002。
2025-03-01 09:02:15,RMS003,20.11350611543868,0.2445251840563173,39.09778358739621,54.50793357756967,NH₃,9.55816194184724,safe,安全,安全: 区域RMS，传感器RMS003。
2025-03-01 09:02:15,RMS004,21.159420261141708,0.3407211339223648,37.49114294154669,35.25753655404289,NH₃,6.832533855214851,safe,安全,安全: 区域RMS，传感器RMS004。
2025-03-01 09:02:15,RMS005,24.3005528065556,0.1713078136550239,28.159382135593763,41.342576297014624,NH₃,3.072568359815409,safe,安全,安全: 区域RMS，传感器RMS005。
2025-03-01 09:02:15,RMS006,21.219826986623644,0.2725235443347433,14.420385901752468,42.77481764964579,CO,14.182911597390513,safe,安全,安全: 区域RMS，传感器RMS006。
2025-03-01 09:02:15,RMS007,24.60665270690349,0.381045650292572,32.50362476250774,62.07834163234613,H₂S,2.3861763596517203,warning,警告,传感器RMS007：H₂S浓度2.3861763596517203ppm，处于临界状态。
2025-03-01 09:02:15,RMS008,20.59135060582885,0.2343089282529472,34.88830203032871,65.46865972282188,NH₃,7.893069770176608,safe,安全,安全: 区域RMS，传感器RMS008。
2025-03-01 09:02:15,RMS009,22.17458379045292,0.2246301974832522,37.02098536628975,63.22834686233586,CO,11.588481482837205,safe,安全,安全: 区域RMS，传感器RMS009。
2025-03-01 09:02:15,RMS010,26.196454819211084,0.3897019840676116,16.34103262146511,44.391651448910864,CO,16.14731523464179,safe,安全,安全: 区域RMS，传感器RMS010。
2025-03-01 09:02:15,RMS011,24.946821463095223,0.341454979287406,25.88985782202068,44.98440507184005,NH₃,3.5163956564826573,safe,安全,安全: 区域RMS，传感器RMS011。
2025-03-01 09:02:15,RMS012,29.060870722771742,0.2832462311041186,22.1294849803458,46.24233824106256,CO,8.56814060046401,safe,安全,安全: 区域RMS，传感器RMS012。
2025-03-01 09:02:15,RMS013,23.31686168430085,0.4036720481538331,16.250185749805002,64.5909506980567,NH₃,8.866807024355904,safe,安全,安全: 区域RMS，传感器RMS013。
2025-03-01 09:02:15,RMS014,21.77950722660489,0.3728564891687161,27.56847737005212,34.373560864971765,NH₃,5.287618959484836,safe,安全,安全: 区域RMS，传感器RMS014。
2025-03-01 09:02:15,RMS015,21.02420362217311,0.279743881869802,30.16006752688144,37.08568820930496,H₂S,1.354463714519642,safe,安全,安全: 区域RMS，传感器RMS015。
2025-03-01 09:02:15,RMS016,30.318649364000542,0.2503695216599567,20.664801425170605,59.50590049455322,NH₃,11.758887243252618,warning,警告,传感器RMS016：温度30.318649364000542度，处于临界状态。
2025-03-01 09:02:15,RMS017,30.378062405521977,0.2110575209672183,26.02287290457124,67.49254623316104,H₂S,3.36,warning,警告,传感器RMS017：温度30.378062405521977度，处于临界状态。液位67.49254623316104%，处于临界状态。
2025-03-01 09:02:15,RMS018,19.123159276478816,0.2149964168744682,31.7253866590668,54.04212722117234,NH₃,4.331560569516804,safe,安全,安全: 区域RMS，传感器RMS018。
2025-03-01 09:02:15,RMS019,23.84009463550769,0.1952391217098707,22.72590079266736,51.67004217387292,CO,15.910615166710413,safe,安全,安全: 区域RMS，传感器RMS019。
2025-03-01 09:02:15,RMS020,20.85653494430416,0.2273338949817158,36.18287562338126,48.22388470895141,H₂S,1.6150320964703475,safe,安全,安全: 区域RMS，传感器RMS020。
2025-03-01 09:02:15,SEP001,102.37424890394028,1.5407266734733829,38.82049623172344,54.86784079289211,H₂S,3.9714491146197446,warning,警告,
2025-03-01 09:02:15,SEP002,68.79794294683597,1.366821128730163,45.59996220879299,58.06726586890396,NH₃,10.64206139030694,safe,安全,安全: 区域SEP，传感器SEP002。
2025-03-01 09:02:15,SEP003,85.78630636887104,1.6136927958145684,58.279174995656376,59.98624452690368,NH₃,4.2272899207300805,danger,危险,传感器SEP003：压力1.6136927958145684MPa，处于临界状态。液位59.98624452690368%，处于临界状态。NH₃浓度4.2272899207300805ppm，处于临界状态。
2025-03-01 09:02:15,SEP004,73.66006827140959,0.9077554531093612,74.42637115277452,54.47246561796376,H₂S,1.92,safe,安全,安全: 区域SEP，传感器SEP004。
2025-03-01 09:02:15,SEP005,104.94990119782015,1.2047910448165504,40.08448427052518,40.63831869048328,H₂S,2.698238184783431,safe,安全,安全: 区域SEP，传感器SEP005。
2025-03-01 09:02:15,SEP006,65.87993386147184,1.0620418310837016,67.40125357133368,45.81638147747402,NH₃,2.845529735013471,safe,安全,安全: 区域SEP，传感器SEP006。
2025-03-01 09:02:15,SEP007,99.71363109342288,1.6281395071565847,41.60128508538875,53.39281047129139,H₂S,3.979806206585665,safe,安全,安全: 区域SEP，传感器SEP007。
2025-03-01 09:02:15,SEP008,87.89502724551134,0.7662708614614792,34.84408692524789,42.62357183902016,H₂S,1.4317834674617351,safe,安全,安全: 区域SEP，传感器SEP008。
2025-03-01 09:02:15,SEP009,101.50876512977386,0.974229937860063,65.18389260493826,58.51450148401929,H₂S,1.6745434288808712,safe,安全,安全: 区域SEP，传感器SEP009。
2025-03-01 09:02:15,SEP010,95.3307209069698,0.858418936767213,74.45994015901127,49.396075364001256,H₂S,0.925442998855189,safe,安全,安全: 区域SEP，传感器SEP010。
2025-03-01 09:02:15,SEP011,84.05237862881975,0.610392468970687,56.1942090732608,34.221978622874644,CO,7.277839901987038,safe,安全,安全: 区域SEP，传感器SEP011。
2025-03-01 09:02:15,SEP012,88.21231524356368,1.1499829678405402,49.53315330383063,57.91829013303887,H₂S,3.666673806682876,warning,警告,传感器SEP012：液位57.91829013303887%，处于临界状态。
2025-03-01 09:02:15,SEP013,83.61540017040909,1.40841197852304,74.17809090951317,47.25260523913917,NH₃,8.351600080417233,safe,安全,安全: 区域SEP，传感器SEP013。
2025-03-01 09:02:15,SEP014,94.36385959059037,1.388561803694206,42.94147712502238,47.27299175528705,NH₃,7.601234979627645,warning,警告,
2025-03-01 09:02:15,SEP015,101.78985903977652,1.669365784362287,57.32242085477565,37.31606281405501,H₂S,3.960330584977509,warning,警告,传感器SEP015：压力1.669365784362287MPa，处于临界状态。
2025-03-01 09:02:15,SEP016,71.28926747419389,1.2404969012618043,72.0485976853599,43.0765806356127,NH₃,10.461542265668498,safe,安全,安全: 区域SEP，传感器SEP016。
2025-03-01 09:02:15,SEP017,75.87692358140518,0.6389754662955438,35.04552058016874,41.49977604866379,NH₃,7.661425491834627,safe,安全,安全: 区域SEP，传感器SEP017。
2025-03-01 09:02:15,SEP018,73.06144687664798,1.5367380468977432,34.40447400786829,38.59669309049457,H₂S,3.5652454706026213,safe,安全,安全: 区域SEP，传感器SEP018。
2025-03-01 09:02:15,SEP019,93.34645011740756,1.3070718165118975,61.544195658114845,44.49214555985862,H₂S,1.6406232686366926,warning,警告,传感器SEP019：H₂S浓度1.6406232686366926ppm，处于临界状态。
2025-03-01 09:02:15,SEP020,104.13531222289,0.7208031204318207,60.16494193252544,35.04343497539455,NH₃,5.199901890499497,safe,安全,安全: 区域SEP，传感器SEP020。
2025-03-01 09:02:15,UTL001,45.725982150495234,0.5716341860235455,116.31718224630194,55.84851143788861,NH₃,3.010824266294392,safe,安全,安全: 区域UTL，传感器UTL001。
2025-03-01 09:02:15,UTL002,72.21991536832226,0.669612750942963,56.81626484069622,49.97151717124562,H₂S,3.936965693283332,safe,安全,安全: 区域UTL，传感器UTL002。
2025-03-01 09:02:15,UTL003,71.31930980846477,1.207513451129487,100.70707859843804,39.26674616041929,H₂S,1.1725934401913063,safe,安全,安全: 区域UTL，传感器UTL003。
2025-03-01 09:02:15,UTL004,74.58422766405324,0.545942833900494,98.3254720363986,44.459800615582,NH₃,9.179883491065487,safe,安全,安全: 区域UTL，传感器UTL004。
2025-03-01 09:02:15,UTL005,35.17944992337132,0.9633317545725312,115.05451851655926,39.49007182504005,CO,19.280816737014856,safe,安全,安全: 区域UTL，传感器UTL005。
2025-03-01 09:02:15,UTL006,63.59405229933259,1.169077035577185,82.09561079471194,50.34810658962918,CO,23.15796940419962,safe,安全,安全: 区域UTL，传感器UTL006。
2025-03-01 09:02:15,UTL007,73.33799388007668,1.0513711523123117,58.88050037930374,61.940818977759946,CO,23.62256095667716,safe,安全,安全: 区域UTL，传感器UTL007。
2025-03-01 09:02:15,UTL008,54.07918408568902,1.2241180399050855,92.57108892072615,59.79054424733485,NH₃,4.950928735131405,safe,安全,安全: 区域UTL，传感器UTL008。
2025-03-01 09:02:15,UTL009,65.42409134310488,0.9768397501046576,123.59763133694024,51.19065529857855,H₂S,2.113421084078676,safe,安全,安全: 区域UTL，传感器UTL009。
2025-03-01 09:02:15,UTL010,54.53400266359236,0.9195079497939248,85.55095222110194,47.35491453940365,H₂S,3.970213695224096,safe,安全,安全: 区域UTL，传感器UTL010。
2025-03-01 09:02:15,UTL011,46.91531999737071,0.945353005328004,98.0326081936848,57.78214774270599,CO,16.141620811280532,safe,安全,安全: 区域UTL，传感器UTL011。
2025-03-01 09:02:15,UTL012,44.63264829920696,1.0111127392198749,111.0900893637399,39.73161191229947,CO,23.896313042080788,safe,安全,安全: 区域UTL，传感器UTL012。
2025-03-01 09:02:15,UTL013,60.19176058885941,0.7109342639807504,107.99944440126777,59.3986356047924,CO,16.245655392060968,safe,安全,安全: 区域UTL，传感器UTL013。
2025-03-01 09:02:15,UTL014,50.13999446327429,1.0242992669994906,106.60160571279012,53.52404959892951,NH₃,5.690802184270335,safe,安全,安全: 区域UTL，传感器UTL014。
2025-03-01 09:02:15,UTL015,65.46868631984782,1.0836447540392615,103.7867681807885,58.97401211941156,CO,19.891741823455053,safe,安全,安全: 区域UTL，传感器UTL015。
2025-03-01 09:02:15,UTL016,39.50985996000108,1.0966206540177457,107.95449473228774,39.17311618850589,H₂S,1.1468960412716676,safe,安全,安全: 区域UTL，传感器UTL016。
2025-03-01 09:02:15,UTL017,55.7611215835213,0.6411467202288486,105.23934407060018,51.0830065950376,NH₃,9.08742271996976,safe,安全,安全: 区域UTL，传感器UTL017。
2025-03-01 09:02:15,UTL018,38.55527493371075,0.7602439837638276,107.75358644251736,40.39965222379054,NH₃,11.427909597260433,safe,安全,安全: 区域UTL，传感器UTL018。
2025-03-01 09:02:15,UTL019,74.90640634427875,0.4596436836131004,98.67680285874523,40.94165319289397,NH₃,10.371042094833273,safe,安全,安全: 区域UTL，传感器UTL019。
2025-03-01 09:02:15,UTL020,54.48936761674592,0.849908891928641,99.99115132372484,41.981531483068,H₂S,1.3668643263207687,safe,安全,安全: 区域UTL，传感器UTL020。
2025-03-01 09:02:20,PRO001,25.78596380347036,0.3332314437513906,48.13065226059331,34.87162942884139,H₂S,1.3505407270087275,safe,安全,安全: 区域PRO，传感器PRO001。
2025-03-01 09:02:20,PRO002,25.957042484607385,0.3743256709073636,31.88104946692378,65.2052340406534,H₂S,2.0162770458216253,danger,危险,传感器PRO002：液位65.2052340406534%，处于临界状态。H₂S浓度2.0162770458216253ppm，处于临界状态。
2025-03-01 09:02:20,PRO003,27.039854272852725,0.1855762806831504,24.183025538245385,37.126130682051645,CO,13.96162075040482,safe,安全,安全: 区域PRO，传感器PRO003。
2025-03-01 09:02:20,PRO004,28.706796667238866,0.3042975746985312,36.4761829151805,61.02400501721081,NH₃,10.082724666717228,warning,警告,
2025-03-01 09:02:20,PRO005,22.88259586870948,0.1755798054354499,29.79626398861357,40.6351891840523,NH₃,3.8881137506488894,safe,安全,安全: 区域PRO，传感器PRO005。
2025-03-01 09:02:20,PRO006,28.57608836552841,0.3828224596412787,35.891940627367894,53.55517923920168,NH₃,12.206532733242334,safe,安全,安全: 区域PRO，传感器PRO006。
2025-03-01 09:02:20,PRO007,21.60777851984664,0.3118528708213989,40.59238416094931,33.49343962396048,NH₃,9.35441994537872,safe,安全,安全: 区域PRO，传感器PRO007。
2025-03-01 09:02:20,PRO008,26.00667398725205,0.3385514232719777,29.13452821165116,62.20043468007426,CO,7.69173239979405,safe,安全,安全: 区域PRO，传感器PRO008。
2025-03-01 09:02:20,PRO009,20.32064755224005,0.2309369392328508,35.184786537167014,32.30251924954989,NH₃,4.734178597278346,safe,安全,安全: 区域PRO，传感器PRO009。
2025-03-01 09:02:20,PRO010,20.832541947535823,0.249225036796043,39.06115194642315,59.28117519805326,H₂S,4.475526339269139,safe,安全,安全: 区域PRO，传感器PRO010。
2025-03-01 09:02:20,PRO011,20.6718598975356,0.1660906349392808,44.93848697941765,40.28788177723102,CO,5.325127623374279,safe,安全,安全: 区域PRO，传感器PRO011。
2025-03-01 09:02:20,PRO012,30.09684681422498,0.2603073773743464,16.432045387803868,53.524398735009775,NH₃,7.927456044796069,safe,安全,安全: 区域PRO，传感器PRO012。
2025-03-01 09:02:20,PRO013,19.13079944859968,0.2602615785700116,22.5577691727692,38.33622831229956,CO,16.280518593798103,safe,安全,安全: 区域PRO，传感器PRO013。
2025-03-01 09:02:20,PRO014,20.459401208126963,0.2748060460333428,42.12816338633014,49.737325530514624,H₂S,2.713921022512725,safe,安全,安全: 区域PRO，传感器PRO014。
2025-03-01 09:02:20,PRO015,22.653834211602543,0.3590772327805572,18.85301006255344,63.26440234479347,H₂S,2.3489840774916213,safe,安全,安全: 区域PRO，传感器PRO015。
2025-03-01 09:02:20,REA001,112.9400689903336,1.058356654771859,39.6321376701973,43.90987112293859,NH₃,10.699700478912291,warning,警告,传感器REA001：压力1.058356654771859MPa，处于临界状态。流量39.6321376701973m³/h，处于临界状态。
2025-03-01 09:02:20,REA002,129.09938257121564,2.1679174548237223,73.99938652193515,37.75414861017223,NH₃,12.434011376806447,warning,警告,
2025-03-01 09:02:20,REA003,112.57845381278896,1.3277024922075231,48.22348762782039,40.89356211364709,CO,23.107239977778505,safe,安全,安全: 区域REA，传感器REA003。
2025-03-01 09:02:20,REA004,111.2860637908499,1.6815231916432365,65.36396968761092,42.01705742704533,CO,6.256466438573138,safe,安全,安全: 区域REA，传感器REA004。
2025-03-01 09:02:20,REA005,104.03709634955908,1.30612381041535,51.39412996715914,48.04441358880079,NH₃,6.684571730503897,safe,安全,安全: 区域REA，传感器REA005。
2025-03-01 09:02:20,REA006,96.46703169721675,1.5591286290362794,69.9618308942552,41.09977400582831,H₂S,1.3183265513219935,safe,安全,安全: 区域REA，传感器REA006。
2025-03-01 09:02:20,REA007,99.44606856998118,1.747696727585045,72.7151498088758,39.628028225554985,H₂S,4.387492129797146,safe,安全,安全: 区域REA，传感器REA007。
2025-03-01 09:02:20,REA008,126.60148647708247,2.1397171490671405,47.65483773680262,53.19376643018315,NH₃,8.629502916041279,safe,安全,安全: 区域REA，传感器REA008。
2025-03-01 09:02:20,REA009,95.4078832315348,1.980890388517858,58.389055983994815,38.37111530903751,H₂S,2.58,safe,安全,安全: 区域REA，传感器REA009。
2025-03-01 09:02:20,REA010,127.24089385913427,1.393,54.36205571475556,50.51928360931747,H₂S,3.98579675615028,safe,安全,安全: 区域REA，传感器REA010。
2025-03-01 09:02:20,REA011,100.34089473182696,2.108729023444722,62.568704938099245,37.7177740935761,CO,20.53098084739739,warning,警告,
2025-03-01 09:02:20,REA012,119.91141661832108,1.3866132055841074,40.01273607297851,53.65918243341836,NH₃,9.886762510091769,safe,安全,安全: 区域REA，传感器REA012。
2025-03-01 09:02:20,REA013,98.07038709467552,1.908875911780016,53.45743862899244,51.97754224786627,CO,24.33428812992677,warning,警告,
2025-03-01 09:02:20,REA014,126.1965824455977,1.980032150389674,62.91676580444188,54.01293117853065,CO,10.110633049543262,safe,安全,安全: 区域REA，传感器REA014。
2025-03-01 09:02:20,REA015,126.61835664705274,1.3427707981024697,68.11864509155463,43.150890560020585,H₂S,2.752111745190238,safe,安全,安全: 区域REA，传感器REA015。
2025-03-01 09:02:20,REA016,106.61724354293705,1.6675843788932676,73.66747707859854,44.978202126585145,CO,23.38,warning,警告,
2025-03-01 09:02:20,REA017,94.5166562913556,1.841485657038208,76.483594448844,48.601122582221215,H₂S,2.0823449938316045,warning,警告,传感器REA017：温度94.5166562913556度，处于临界状态。H₂S浓度2.0823449938316045ppm，处于临界状态。
2025-03-01 09:02:20,REA018,123.8705493677474,1.1308658167825365,63.12645641242303,47.71517445523016,H₂S,3.955538691230152,safe,安全,安全: 区域REA，传感器REA018。
